Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2020-08-19 12:34:59 +0530,"Success",0:00:02,0,0,0,"20200819_123459.034/LogFile.txt","","",1
2020-08-19 12:35:56 +0530,"Success",0:00:01,0,0,0,"20200819_123556.199/LogFile.txt","","",1
2020-08-19 12:37:13 +0530,"Success",0:00:01,0,0,0,"20200819_123713.632/LogFile.txt","","",1
2020-08-19 12:37:36 +0530,"Success",0:00:01,0,0,0,"20200819_123736.737/LogFile.txt","","",1
2020-08-19 12:38:38 +0530,"Success",0:00:01,0,0,0,"20200819_123838.389/LogFile.txt","","",1
2020-08-19 12:39:01 +0530,"Success",0:00:01,0,0,0,"20200819_123901.582/LogFile.txt","","",1
